"state","month","yrmo","avgt"
"New Mexico"," May","200505",61.6
"New Mexico"," May","200605",65.1
"New Mexico"," May","200705",60
"New Mexico"," May","200805",60.2
"New Mexico"," May","200905",63.6
"New Mexico"," May","201005",59.9
"New Mexico"," May","201105",59.6
"New Mexico"," May","201205",63.4
"New Mexico"," May","201305",61.6
"New Mexico"," May","201405",60.1
"New Mexico"," May","201505",58.3
"New Mexico"," May","201605",59.3
"New Mexico"," June","200106",71.5
"New Mexico"," June","200206",73.8
"New Mexico"," June","200306",69.2
"New Mexico"," June","200406",69.9
"New Mexico"," June","200506",69.8
"New Mexico"," June","200606",73
"New Mexico"," June","200706",69.8
"New Mexico"," June","200806",71.9
"New Mexico"," June","200906",69
"New Mexico"," June","201006",72.6
"New Mexico"," June","201106",73.1
"New Mexico"," June","201206",74.2
"New Mexico"," June","201306",74.1
"New Mexico"," June","201406",72.4
"New Mexico"," June","201506",71.6
"New Mexico"," June","201606",72.9
"New Mexico"," July","200107",75.2
"New Mexico"," July","200207",73.8
"New Mexico"," July","200307",76.8
"New Mexico"," July","200407",72.3
"New Mexico"," July","200507",75
"New Mexico"," July","200607",74.6
"New Mexico"," July","200707",73.3
"New Mexico"," July","200807",72
"New Mexico"," July","200907",74.8
"New Mexico"," July","201007",73.4
"New Mexico"," July","201107",76.6
"New Mexico"," July","201207",74.4
"New Mexico"," July","201307",73
"New Mexico"," July","201407",74.2
"New Mexico"," July","201507",73.1
"New Mexico"," July","201607",76.8
"New Mexico"," August","200108",71.5
"New Mexico"," August","200208",73.2
"New Mexico"," August","200308",73.5
"New Mexico"," August","200408",69.3
"New Mexico"," August","200508",70.8
"New Mexico"," August","200608",70.3
"New Mexico"," August","200708",73.7
"New Mexico"," August","200808",71
"New Mexico"," August","200908",72.2
"New Mexico"," August","201008",72.3
"New Mexico"," August","201108",76.1
"New Mexico"," August","201208",73.9
"New Mexico"," August","201308",72.3
"New Mexico"," August","201408",70.5
"New Mexico"," August","201508",73.4
"New Mexico"," August","201608",70.1
"New Mexico"," September","200109",66.7
"New Mexico"," September","200209",65.4
"New Mexico"," September","200309",66
"New Mexico"," September","200409",63.9
"New Mexico"," September","200509",67.3
"New Mexico"," September","200609",60.9
"New Mexico"," September","200709",67
"New Mexico"," September","200809",63.7
"New Mexico"," September","200909",63.9
"New Mexico"," September","201009",68.3
"New Mexico"," September","201109",66.3
"New Mexico"," September","201209",66.2
"New Mexico"," September","201309",66
"New Mexico"," September","201409",66.5
"New Mexico"," September","201509",69
"New Mexico"," September","201609",65.9
"New Mexico"," October","200110",56.8
"New Mexico"," October","200210",52.8
"New Mexico"," October","200310",58.9
"New Mexico"," October","200410",54.2
"New Mexico"," October","200510",55.2
"New Mexico"," October","200610",53.6
"New Mexico"," October","200710",56.5
"New Mexico"," October","200810",54.9
"New Mexico"," October","200910",52.5
"New Mexico"," October","201010",56.7
"New Mexico"," October","201110",55.3
"New Mexico"," October","201210",56.1
"New Mexico"," October","201310",52.6
"New Mexico"," October","201410",57.4
"New Mexico"," October","201510",57.5
"New Mexico"," October","201610",59.5
"New Mexico"," November","200111",45.7
"New Mexico"," November","200211",42.5
"New Mexico"," November","200311",44.6
"New Mexico"," November","200411",41.4
"New Mexico"," November","200511",45.3
"New Mexico"," November","200611",45.3
"New Mexico"," November","200711",46.1
"New Mexico"," November","200811",44.6
"New Mexico"," November","200911",45.2
"New Mexico"," November","201011",42
"New Mexico"," November","201111",43.5
"New Mexico"," November","201211",46.7
"New Mexico"," November","201311",42.7
"New Mexico"," November","201411",42.4
"New Mexico"," November","201511",43.4
"New Mexico"," November","201611",46.7
"New Mexico"," December","200112",34.7
"New Mexico"," December","200212",34.5
"New Mexico"," December","200312",36.8
"New Mexico"," December","200412",35.7
"New Mexico"," December","200512",36.8
"New Mexico"," December","200612",34.5
"New Mexico"," December","200712",35
"New Mexico"," December","200812",36.8
"New Mexico"," December","200912",31.6
"New Mexico"," December","201012",40.4
"New Mexico"," December","201112",31.4
"New Mexico"," December","201212",36
"New Mexico"," December","201312",34.5
"New Mexico"," December","201412",37.7
"New Mexico"," December","201512",35.9
"New Mexico"," December","201612",37.8
"New York"," January","200101",22.4
"New York"," January","200201",29.1
"New York"," January","200301",14.6
"New York"," January","200401",12.8
"New York"," January","200501",18.6
"New York"," January","200601",30.1
"New York"," January","200701",25.2
"New York"," January","200801",25.9
"New York"," January","200901",15
"New York"," January","201001",21.8
"New York"," January","201101",18.6
"New York"," January","201201",26
"New York"," January","201301",24.3
"New York"," January","201401",16.9
"New York"," January","201501",16.2
"New York"," January","201601",23.7
"New York"," February","200102",24.7
"New York"," February","200202",29.1
"New York"," February","200302",18.3
"New York"," February","200402",21.7
"New York"," February","200502",24.1
"New York"," February","200602",24.7
"New York"," February","200702",16.2
"New York"," February","200802",23.5
"New York"," February","200902",24.7
"New York"," February","201002",24.1
"New York"," February","201102",21.8
"New York"," February","201202",29.9
"New York"," February","201302",23.3
"New York"," February","201402",18.8
"New York"," February","201502",9.2
"New York"," February","201602",26.7
"New York"," March","200103",28
"New York"," March","200203",33.2
"New York"," March","200303",31.7
"New York"," March","200403",34.8
"New York"," March","200503",27.6
"New York"," March","200603",31.7
"New York"," March","200703",30.2
"New York"," March","200803",29.3
"New York"," March","200903",33.1
"New York"," March","201003",38.2
"New York"," March","201103",30.9
"New York"," March","201203",43.3
"New York"," March","201303",30.6
"New York"," March","201403",23.7
"New York"," March","201503",25.5
"New York"," March","201603",37.6
"New York"," April","200104",44.4
"New York"," April","200204",45.9
"New York"," April","200304",41.3
"New York"," April","200404",44.1
"New York"," April","200504",45.9
"New York"," April","200604",45.7
"New York"," April","200704",41.2
"New York"," April","200804",48.4
"New York"," April","200904",45.8
"New York"," April","201004",49.2
"New York"," April","201104",45
"New York"," April","201204",43.9
"New York"," April","201304",43.4
"New York"," April","201404",43.5
"New York"," April","201504",43.3
"New York"," April","201604",41.3
"New York"," May","200105",57
"New York"," May","200205",51.3
"New York"," May","200305",53.8
"New York"," May","200405",58.5
"New York"," May","200505",51
"New York"," May","200605",55.7
"New York"," May","200705",56.2
"New York"," May","200805",51.7
"New York"," May","200905",55.1
"New York"," May","201005",58.6
"New York"," May","201105",58
"New York"," May","201205",60.5
"New York"," May","201305",57.3
"New York"," May","201405",56.7
"New York"," May","201505",61
"New York"," May","201605",55.8
"New York"," June","200106",64.8
"New York"," June","200206",64.3
"New York"," June","200306",62.7
"New York"," June","200406",62
"New York"," June","200506",69.1
"New York"," June","200606",64.5
"New York"," June","200706",65.7
"New York"," June","200806",66.7
"New York"," June","200906",62.1
"New York"," June","201006",65.1
"New York"," June","201106",65.1
"New York"," June","201206",64.6
"New York"," June","201306",64
"New York"," June","201406",65
"New York"," June","201506",63
"New York"," June","201606",64.1
"New York"," July","200107",65.9
"New York"," July","200207",70
"New York"," July","200307",68.1
"New York"," July","200407",67.3
"New York"," July","200507",71.1
"New York"," July","200607",71
"New York"," July","200707",66.7
"New York"," July","200807",69.1
"New York"," July","200907",65.2
"New York"," July","201007",71.4
"New York"," July","201107",71.4
"New York"," July","201207",71.4
"New York"," July","201307",71.2
"New York"," July","201407",67.4
"New York"," July","201507",68.1
"New York"," July","201607",70.4
"New York"," August","200108",70.1
"New York"," August","200208",69
"New York"," August","200308",69.1
"New York"," August","200408",65.8
"New York"," August","200508",70.1
"New York"," August","200608",66.8
"New York"," August","200708",67.8
"New York"," August","200808",64.8
"New York"," August","200908",67.9
"New York"," August","201008",68.2
"New York"," August","201108",67.6
"New York"," August","201208",68.5
"New York"," August","201308",65.8
"New York"," August","201408",65.3
"New York"," August","201508",67.5
"New York"," August","201608",70.9
"New York"," September","200109",59.4
"New York"," September","200209",63.1
"New York"," September","200309",60.5
"New York"," September","200409",61.9
"New York"," September","200509",63.2
"New York"," September","200609",58.1
"New York"," September","200709",62
"New York"," September","200809",60.7
"New York"," September","200909",58.4
"New York"," September","201009",60.9
"New York"," September","201109",62.6
"New York"," September","201209",59.9
"New York"," September","201309",58.3
"New York"," September","201409",60.1
"New York"," September","201509",65
"New York"," September","201609",63
"New York"," October","200110",50.1
"New York"," October","200210",46.2
"New York"," October","200310",46.2
"New York"," October","200410",48.4
"New York"," October","200510",49.7
"New York"," October","200610",46.6
"New York"," October","200710",54.9
"New York"," October","200810",46.4
"New York"," October","200910",45.9
"New York"," October","201010",48.5
"New York"," October","201110",49.6
"New York"," October","201210",50.9
"New York"," October","201310",50.8
"New York"," October","201410",51.3
"New York"," October","201510",47.4
"New York"," October","201610",50.4
"New York"," November","200111",43.1
"New York"," November","200211",36
"New York"," November","200311",40.5
"New York"," November","200411",38.8
"New York"," November","200511",40.5
"New York"," November","200611",42.4
"New York"," November","200711",35.9
"New York"," November","200811",36.5
"New York"," November","200911",41.8
"New York"," November","201011",37.9
"New York"," November","201111",43.1
"New York"," November","201211",35.7
"New York"," November","201311",34.4
"New York"," November","201411",35.3
"New York"," November","201511",42.8
"New York"," November","201611",40.2
"New York"," December","200112",33.4
"New York"," December","200212",24.8
"New York"," December","200312",27.5
"New York"," December","200412",26
"New York"," December","200512",23.8
"New York"," December","200612",34.4
"New York"," December","200712",25.9
"New York"," December","200812",26.5
"New York"," December","200912",25.2
"New York"," December","201012",23.1
"New York"," December","201112",31.8
"New York"," December","201212",31.6
"New York"," December","201312",25.4
"New York"," December","201412",30.3
"New York"," December","201512",39.3
"New York"," December","201612",27.6
"North Carolina"," January","200101",39.3
"North Carolina"," January","200201",42.6
"North Carolina"," January","200301",36.4
"North Carolina"," January","200401",37.9
"North Carolina"," January","200501",43
"North Carolina"," January","200601",46.7
"North Carolina"," January","200701",44.2
"North Carolina"," January","200801",40.1
"North Carolina"," January","200901",38.7
"North Carolina"," January","201001",36.6
