state,year,mo,month.name,Month,avgt,Region
Arkansas,2006,06,June,Jun 2006,76.3,East.South.Central
Arkansas,2007,06,June,Jun 2007,77.1,East.South.Central
Arkansas,2008,06,June,Jun 2008,77.7,East.South.Central
Arkansas,2009,06,June,Jun 2009,78.8,East.South.Central
Arkansas,2010,06,June,Jun 2010,81.6,East.South.Central
Arkansas,2011,06,June,Jun 2011,81.7,East.South.Central
Arkansas,2012,06,June,Jun 2012,78,East.South.Central
Arkansas,2013,06,June,Jun 2013,77.1,East.South.Central
Arkansas,2014,06,June,Jun 2014,76.7,East.South.Central
Arkansas,2015,06,June,Jun 2015,78.1,East.South.Central
Arkansas,2016,06,June,Jun 2016,78.9,East.South.Central
Arkansas,2001,07,July,Jul 2001,82,East.South.Central
Arkansas,2002,07,July,Jul 2002,80.6,East.South.Central
Arkansas,2003,07,July,Jul 2003,80,East.South.Central
Arkansas,2004,07,July,Jul 2004,77.9,East.South.Central
Arkansas,2005,07,July,Jul 2005,80.2,East.South.Central
Arkansas,2006,07,July,Jul 2006,81.2,East.South.Central
Arkansas,2007,07,July,Jul 2007,77.6,East.South.Central
Arkansas,2008,07,July,Jul 2008,80.5,East.South.Central
Arkansas,2009,07,July,Jul 2009,77.8,East.South.Central
Arkansas,2010,07,July,Jul 2010,82,East.South.Central
Arkansas,2011,07,July,Jul 2011,84.7,East.South.Central
Arkansas,2012,07,July,Jul 2012,84.1,East.South.Central
Arkansas,2013,07,July,Jul 2013,78,East.South.Central
Arkansas,2014,07,July,Jul 2014,75.4,East.South.Central
Arkansas,2015,07,July,Jul 2015,81.9,East.South.Central
Arkansas,2016,07,July,Jul 2016,82,East.South.Central
Arkansas,2001,08,August,Aug 2001,80.8,East.South.Central
Arkansas,2002,08,August,Aug 2002,79.9,East.South.Central
Arkansas,2003,08,August,Aug 2003,80.8,East.South.Central
Arkansas,2004,08,August,Aug 2004,75.3,East.South.Central
Arkansas,2005,08,August,Aug 2005,82.2,East.South.Central
Arkansas,2006,08,August,Aug 2006,82.1,East.South.Central
Arkansas,2007,08,August,Aug 2007,83.7,East.South.Central
Arkansas,2008,08,August,Aug 2008,77.7,East.South.Central
Arkansas,2009,08,August,Aug 2009,76.6,East.South.Central
Arkansas,2010,08,August,Aug 2010,83.9,East.South.Central
Arkansas,2011,08,August,Aug 2011,83.1,East.South.Central
Arkansas,2012,08,August,Aug 2012,80.2,East.South.Central
Arkansas,2013,08,August,Aug 2013,78.4,East.South.Central
Arkansas,2014,08,August,Aug 2014,78.7,East.South.Central
Arkansas,2015,08,August,Aug 2015,78.1,East.South.Central
Arkansas,2016,08,August,Aug 2016,79.9,East.South.Central
Arkansas,2001,09,September,Sep 2001,70.9,East.South.Central
Arkansas,2002,09,September,Sep 2002,75.2,East.South.Central
Arkansas,2003,09,September,Sep 2003,70.2,East.South.Central
Arkansas,2004,09,September,Sep 2004,73,East.South.Central
Arkansas,2005,09,September,Sep 2005,77,East.South.Central
Arkansas,2006,09,September,Sep 2006,69.7,East.South.Central
Arkansas,2007,09,September,Sep 2007,74.1,East.South.Central
Arkansas,2008,09,September,Sep 2008,71.1,East.South.Central
Arkansas,2009,09,September,Sep 2009,71.3,East.South.Central
Arkansas,2010,09,September,Sep 2010,74.8,East.South.Central
Arkansas,2011,09,September,Sep 2011,70.3,East.South.Central
Arkansas,2012,09,September,Sep 2012,73.5,East.South.Central
Arkansas,2013,09,September,Sep 2013,75.4,East.South.Central
Arkansas,2014,09,September,Sep 2014,72.6,East.South.Central
Arkansas,2015,09,September,Sep 2015,74.8,East.South.Central
Arkansas,2016,09,September,Sep 2016,75.7,East.South.Central
Arkansas,2001,10,October,Oct 2001,59.5,East.South.Central
Arkansas,2002,10,October,Oct 2002,60.5,East.South.Central
Arkansas,2003,10,October,Oct 2003,62.8,East.South.Central
Arkansas,2004,10,October,Oct 2004,65.8,East.South.Central
Arkansas,2005,10,October,Oct 2005,61.7,East.South.Central
Arkansas,2006,10,October,Oct 2006,60.1,East.South.Central
Arkansas,2007,10,October,Oct 2007,64,East.South.Central
Arkansas,2008,10,October,Oct 2008,60,East.South.Central
Arkansas,2009,10,October,Oct 2009,57,East.South.Central
Arkansas,2010,10,October,Oct 2010,62.7,East.South.Central
Arkansas,2011,10,October,Oct 2011,60.6,East.South.Central
Arkansas,2012,10,October,Oct 2012,59.3,East.South.Central
Arkansas,2013,10,October,Oct 2013,61.5,East.South.Central
Arkansas,2014,10,October,Oct 2014,63.7,East.South.Central
Arkansas,2015,10,October,Oct 2015,63.5,East.South.Central
Arkansas,2016,10,October,Oct 2016,67,East.South.Central
Arkansas,2001,11,November,Nov 2001,55,East.South.Central
Arkansas,2002,11,November,Nov 2002,48.2,East.South.Central
Arkansas,2003,11,November,Nov 2003,54.6,East.South.Central
Arkansas,2004,11,November,Nov 2004,54.1,East.South.Central
Arkansas,2005,11,November,Nov 2005,54,East.South.Central
Arkansas,2006,11,November,Nov 2006,51.5,East.South.Central
Arkansas,2007,11,November,Nov 2007,52.5,East.South.Central
Arkansas,2008,11,November,Nov 2008,48.9,East.South.Central
Arkansas,2009,11,November,Nov 2009,54.1,East.South.Central
Arkansas,2010,11,November,Nov 2010,52,East.South.Central
Arkansas,2011,11,November,Nov 2011,53.4,East.South.Central
Arkansas,2012,11,November,Nov 2012,50.2,East.South.Central
Arkansas,2013,11,November,Nov 2013,47.5,East.South.Central
Arkansas,2014,11,November,Nov 2014,44.9,East.South.Central
Arkansas,2015,11,November,Nov 2015,54.2,East.South.Central
Arkansas,2016,11,November,Nov 2016,55.6,East.South.Central
Arkansas,2001,12,December,Dec 2001,45.2,East.South.Central
Arkansas,2002,12,December,Dec 2002,42.7,East.South.Central
Arkansas,2003,12,December,Dec 2003,42.3,East.South.Central
Arkansas,2004,12,December,Dec 2004,41.5,East.South.Central
Arkansas,2005,12,December,Dec 2005,40.1,East.South.Central
Arkansas,2006,12,December,Dec 2006,44.9,East.South.Central
Arkansas,2007,12,December,Dec 2007,44,East.South.Central
Arkansas,2008,12,December,Dec 2008,41,East.South.Central
Arkansas,2009,12,December,Dec 2009,38.1,East.South.Central
Arkansas,2010,12,December,Dec 2010,38.9,East.South.Central
Arkansas,2011,12,December,Dec 2011,43.3,East.South.Central
Arkansas,2012,12,December,Dec 2012,46.5,East.South.Central
Arkansas,2013,12,December,Dec 2013,40.1,East.South.Central
Arkansas,2014,12,December,Dec 2014,43.8,East.South.Central
Arkansas,2015,12,December,Dec 2015,50,East.South.Central
Arkansas,2016,12,December,Dec 2016,42.4,East.South.Central
California,2001,01,January,Jan 2001,42.3,Pacific.Contiguous
California,2002,01,January,Jan 2002,42.4,Pacific.Contiguous
California,2003,01,January,Jan 2003,50,Pacific.Contiguous
California,2004,01,January,Jan 2004,43.5,Pacific.Contiguous
California,2005,01,January,Jan 2005,44.1,Pacific.Contiguous
California,2006,01,January,Jan 2006,44.6,Pacific.Contiguous
California,2007,01,January,Jan 2007,41.5,Pacific.Contiguous
California,2008,01,January,Jan 2008,41.1,Pacific.Contiguous
California,2009,01,January,Jan 2009,46.9,Pacific.Contiguous
California,2010,01,January,Jan 2010,45.2,Pacific.Contiguous
California,2011,01,January,Jan 2011,45.2,Pacific.Contiguous
California,2012,01,January,Jan 2012,46.5,Pacific.Contiguous
California,2013,01,January,Jan 2013,42.1,Pacific.Contiguous
California,2014,01,January,Jan 2014,50.1,Pacific.Contiguous
California,2015,01,January,Jan 2015,48.6,Pacific.Contiguous
California,2016,01,January,Jan 2016,44.6,Pacific.Contiguous
California,2001,02,February,Feb 2001,43.1,Pacific.Contiguous
California,2002,02,February,Feb 2002,48.2,Pacific.Contiguous
California,2003,02,February,Feb 2003,45.7,Pacific.Contiguous
California,2004,02,February,Feb 2004,44.2,Pacific.Contiguous
California,2005,02,February,Feb 2005,47.1,Pacific.Contiguous
California,2006,02,February,Feb 2006,47.7,Pacific.Contiguous
California,2007,02,February,Feb 2007,46.7,Pacific.Contiguous
California,2008,02,February,Feb 2008,45.8,Pacific.Contiguous
California,2009,02,February,Feb 2009,45.3,Pacific.Contiguous
California,2010,02,February,Feb 2010,46.8,Pacific.Contiguous
California,2011,02,February,Feb 2011,43.5,Pacific.Contiguous
California,2012,02,February,Feb 2012,46.5,Pacific.Contiguous
California,2013,02,February,Feb 2013,45.3,Pacific.Contiguous
California,2014,02,February,Feb 2014,49.8,Pacific.Contiguous
California,2015,02,February,Feb 2015,53.2,Pacific.Contiguous
California,2016,02,February,Feb 2016,51.8,Pacific.Contiguous
California,2001,03,March,Mar 2001,52.6,Pacific.Contiguous
California,2002,03,March,Mar 2002,48.5,Pacific.Contiguous
California,2003,03,March,Mar 2003,51.4,Pacific.Contiguous
California,2004,03,March,Mar 2004,56.9,Pacific.Contiguous
California,2005,03,March,Mar 2005,51.1,Pacific.Contiguous
California,2006,03,March,Mar 2006,44,Pacific.Contiguous
California,2007,03,March,Mar 2007,54.5,Pacific.Contiguous
California,2008,03,March,Mar 2008,50.3,Pacific.Contiguous
California,2009,03,March,Mar 2009,49.2,Pacific.Contiguous
California,2010,03,March,Mar 2010,49,Pacific.Contiguous
California,2011,03,March,Mar 2011,48.7,Pacific.Contiguous
California,2012,03,March,Mar 2012,48.8,Pacific.Contiguous
California,2013,03,March,Mar 2013,53.8,Pacific.Contiguous
California,2014,03,March,Mar 2014,53.5,Pacific.Contiguous
California,2015,03,March,Mar 2015,56.9,Pacific.Contiguous
California,2016,03,March,Mar 2016,52.5,Pacific.Contiguous
California,2001,04,April,Apr 2001,52,Pacific.Contiguous
California,2002,04,April,Apr 2002,56,Pacific.Contiguous
California,2003,04,April,Apr 2003,50.1,Pacific.Contiguous
California,2004,04,April,Apr 2004,57.3,Pacific.Contiguous
California,2005,04,April,Apr 2005,53,Pacific.Contiguous
California,2006,04,April,Apr 2006,53,Pacific.Contiguous
California,2007,04,April,Apr 2007,56.3,Pacific.Contiguous
California,2008,04,April,Apr 2008,54.4,Pacific.Contiguous
California,2009,04,April,Apr 2009,54.3,Pacific.Contiguous
California,2010,04,April,Apr 2010,50.9,Pacific.Contiguous
California,2011,04,April,Apr 2011,53.4,Pacific.Contiguous
California,2012,04,April,Apr 2012,55.8,Pacific.Contiguous
California,2013,04,April,Apr 2013,58.2,Pacific.Contiguous
California,2014,04,April,Apr 2014,57.7,Pacific.Contiguous
California,2015,04,April,Apr 2015,56.6,Pacific.Contiguous
California,2016,04,April,Apr 2016,57.9,Pacific.Contiguous
California,2001,05,May,May 2001,68.6,Pacific.Contiguous
California,2002,05,May,May 2002,61.5,Pacific.Contiguous
California,2003,05,May,May 2003,62,Pacific.Contiguous
California,2004,05,May,May 2004,63.2,Pacific.Contiguous
California,2005,05,May,May 2005,62.2,Pacific.Contiguous
California,2006,05,May,May 2006,64.6,Pacific.Contiguous
California,2007,05,May,May 2007,64.1,Pacific.Contiguous
California,2008,05,May,May 2008,61.7,Pacific.Contiguous
California,2009,05,May,May 2009,66.7,Pacific.Contiguous
California,2010,05,May,May 2010,56.9,Pacific.Contiguous
California,2011,05,May,May 2011,57.6,Pacific.Contiguous
California,2012,05,May,May 2012,63.9,Pacific.Contiguous
California,2013,05,May,May 2013,63.8,Pacific.Contiguous
California,2014,05,May,May 2014,64.6,Pacific.Contiguous
California,2015,05,May,May 2015,60.8,Pacific.Contiguous
California,2016,05,May,May 2016,62.2,Pacific.Contiguous
California,2001,06,June,Jun 2001,71.4,Pacific.Contiguous
California,2002,06,June,Jun 2002,71.2,Pacific.Contiguous
California,2003,06,June,Jun 2003,71.2,Pacific.Contiguous
California,2004,06,June,Jun 2004,70.4,Pacific.Contiguous
California,2005,06,June,Jun 2005,66.3,Pacific.Contiguous
California,2006,06,June,Jun 2006,73.2,Pacific.Contiguous
California,2007,06,June,Jun 2007,70.5,Pacific.Contiguous
California,2008,06,June,Jun 2008,71.1,Pacific.Contiguous
California,2009,06,June,Jun 2009,67.5,Pacific.Contiguous
California,2010,06,June,Jun 2010,69.1,Pacific.Contiguous
California,2011,06,June,Jun 2011,66.9,Pacific.Contiguous
California,2012,06,June,Jun 2012,69.3,Pacific.Contiguous
California,2013,06,June,Jun 2013,72.4,Pacific.Contiguous
California,2014,06,June,Jun 2014,71.9,Pacific.Contiguous
California,2015,06,June,Jun 2015,74.3,Pacific.Contiguous
California,2016,06,June,Jun 2016,73.5,Pacific.Contiguous
California,2001,07,July,Jul 2001,74.2,Pacific.Contiguous
California,2002,07,July,Jul 2002,77.4,Pacific.Contiguous
California,2003,07,July,Jul 2003,78.7,Pacific.Contiguous
California,2004,07,July,Jul 2004,76.1,Pacific.Contiguous
California,2005,07,July,Jul 2005,78.4,Pacific.Contiguous
California,2006,07,July,Jul 2006,79.3,Pacific.Contiguous
California,2007,07,July,Jul 2007,76.9,Pacific.Contiguous
California,2008,07,July,Jul 2008,76.5,Pacific.Contiguous
California,2009,07,July,Jul 2009,77.6,Pacific.Contiguous
California,2010,07,July,Jul 2010,76.1,Pacific.Contiguous
California,2011,07,July,Jul 2011,74.2,Pacific.Contiguous
California,2012,07,July,Jul 2012,74.7,Pacific.Contiguous
California,2013,07,July,Jul 2013,78,Pacific.Contiguous
California,2014,07,July,Jul 2014,78.4,Pacific.Contiguous
California,2015,07,July,Jul 2015,75,Pacific.Contiguous
California,2016,07,July,Jul 2016,76.7,Pacific.Contiguous
California,2001,08,August,Aug 2001,76,Pacific.Contiguous
California,2002,08,August,Aug 2002,74.4,Pacific.Contiguous
California,2003,08,August,Aug 2003,75,Pacific.Contiguous
California,2004,08,August,Aug 2004,74.8,Pacific.Contiguous
California,2005,08,August,Aug 2005,75.8,Pacific.Contiguous
California,2006,08,August,Aug 2006,73.8,Pacific.Contiguous
California,2007,08,August,Aug 2007,76.1,Pacific.Contiguous
California,2008,08,August,Aug 2008,76.6,Pacific.Contiguous
California,2009,08,August,Aug 2009,74.8,Pacific.Contiguous
California,2010,08,August,Aug 2010,73.4,Pacific.Contiguous
California,2011,08,August,Aug 2011,75.2,Pacific.Contiguous
California,2012,08,August,Aug 2012,77.8,Pacific.Contiguous
California,2013,08,August,Aug 2013,74.4,Pacific.Contiguous
California,2014,08,August,Aug 2014,74.9,Pacific.Contiguous
California,2015,08,August,Aug 2015,76.5,Pacific.Contiguous
California,2016,08,August,Aug 2016,76.2,Pacific.Contiguous
California,2001,09,September,Sep 2001,71.2,Pacific.Contiguous
California,2002,09,September,Sep 2002,70.9,Pacific.Contiguous
California,2003,09,September,Sep 2003,72.9,Pacific.Contiguous
California,2004,09,September,Sep 2004,69.4,Pacific.Contiguous
California,2005,09,September,Sep 2005,66.9,Pacific.Contiguous
California,2006,09,September,Sep 2006,69.5,Pacific.Contiguous
California,2007,09,September,Sep 2007,67.5,Pacific.Contiguous
California,2008,09,September,Sep 2008,71.8,Pacific.Contiguous
California,2009,09,September,Sep 2009,73,Pacific.Contiguous
California,2010,09,September,Sep 2010,70.4,Pacific.Contiguous
California,2011,09,September,Sep 2011,72.3,Pacific.Contiguous
California,2012,09,September,Sep 2012,73.1,Pacific.Contiguous
California,2013,09,September,Sep 2013,69.3,Pacific.Contiguous
California,2014,09,September,Sep 2014,72.2,Pacific.Contiguous
California,2015,09,September,Sep 2015,72.2,Pacific.Contiguous
California,2016,09,September,Sep 2016,69.5,Pacific.Contiguous
California,2001,10,October,Oct 2001,63.6,Pacific.Contiguous
California,2002,10,October,Oct 2002,59.4,Pacific.Contiguous
California,2003,10,October,Oct 2003,65.4,Pacific.Contiguous
California,2004,10,October,Oct 2004,58.2,Pacific.Contiguous
California,2005,10,October,Oct 2005,59.9,Pacific.Contiguous
California,2006,10,October,Oct 2006,58.8,Pacific.Contiguous
California,2007,10,October,Oct 2007,58.6,Pacific.Contiguous
California,2008,10,October,Oct 2008,61.8,Pacific.Contiguous
California,2009,10,October,Oct 2009,58.1,Pacific.Contiguous
California,2010,10,October,Oct 2010,60.5,Pacific.Contiguous
California,2011,10,October,Oct 2011,61.4,Pacific.Contiguous
California,2012,10,October,Oct 2012,62.2,Pacific.Contiguous
California,2013,10,October,Oct 2013,58.5,Pacific.Contiguous
California,2014,10,October,Oct 2014,64.4,Pacific.Contiguous
California,2015,10,October,Oct 2015,65,Pacific.Contiguous
California,2016,10,October,Oct 2016,60.4,Pacific.Contiguous
California,2001,11,November,Nov 2001,51.6,Pacific.Contiguous
California,2002,11,November,Nov 2002,52.3,Pacific.Contiguous
California,2003,11,November,Nov 2003,46.8,Pacific.Contiguous
California,2004,11,November,Nov 2004,47.7,Pacific.Contiguous
California,2005,11,November,Nov 2005,52.4,Pacific.Contiguous
California,2006,11,November,Nov 2006,51.3,Pacific.Contiguous
California,2007,11,November,Nov 2007,53.3,Pacific.Contiguous
California,2008,11,November,Nov 2008,53.9,Pacific.Contiguous
California,2009,11,November,Nov 2009,50.9,Pacific.Contiguous
California,2010,11,November,Nov 2010,48.6,Pacific.Contiguous
California,2011,11,November,Nov 2011,48.2,Pacific.Contiguous
California,2012,11,November,Nov 2012,52.5,Pacific.Contiguous
California,2013,11,November,Nov 2013,51.9,Pacific.Contiguous
California,2014,11,November,Nov 2014,53.1,Pacific.Contiguous
California,2015,11,November,Nov 2015,47.6,Pacific.Contiguous
California,2016,11,November,Nov 2016,52.7,Pacific.Contiguous
California,2001,12,December,Dec 2001,42.8,Pacific.Contiguous
California,2002,12,December,Dec 2002,44,Pacific.Contiguous
California,2003,12,December,Dec 2003,44,Pacific.Contiguous
California,2004,12,December,Dec 2004,44.6,Pacific.Contiguous
California,2005,12,December,Dec 2005,46.1,Pacific.Contiguous
California,2006,12,December,Dec 2006,43.9,Pacific.Contiguous
California,2007,12,December,Dec 2007,41.2,Pacific.Contiguous
California,2008,12,December,Dec 2008,42,Pacific.Contiguous
California,2009,12,December,Dec 2009,41.8,Pacific.Contiguous
California,2010,12,December,Dec 2010,45.8,Pacific.Contiguous
California,2011,12,December,Dec 2011,42.8,Pacific.Contiguous
California,2012,12,December,Dec 2012,43,Pacific.Contiguous
California,2013,12,December,Dec 2013,44.1,Pacific.Contiguous
California,2014,12,December,Dec 2014,46.8,Pacific.Contiguous
California,2015,12,December,Dec 2015,42.3,Pacific.Contiguous
California,2016,12,December,Dec 2016,43.5,Pacific.Contiguous
Colorado,2001,01,January,Jan 2001,24.7,Mountain
Colorado,2002,01,January,Jan 2002,25.4,Mountain
Colorado,2003,01,January,Jan 2003,31.6,Mountain
Colorado,2004,01,January,Jan 2004,26.2,Mountain
Colorado,2005,01,January,Jan 2005,30.2,Mountain
Colorado,2006,01,January,Jan 2006,29.9,Mountain
Colorado,2007,01,January,Jan 2007,19.4,Mountain
Colorado,2008,01,January,Jan 2008,20.9,Mountain
Colorado,2009,01,January,Jan 2009,28.3,Mountain
Colorado,2010,01,January,Jan 2010,26.1,Mountain
Colorado,2011,01,January,Jan 2011,24,Mountain
Colorado,2012,01,January,Jan 2012,29.4,Mountain
Colorado,2013,01,January,Jan 2013,22.9,Mountain
Colorado,2014,01,January,Jan 2014,26.4,Mountain
Colorado,2015,01,January,Jan 2015,29.2,Mountain
Colorado,2016,01,January,Jan 2016,25.6,Mountain
Colorado,2001,02,February,Feb 2001,28.2,Mountain
Colorado,2002,02,February,Feb 2002,27.1,Mountain
Colorado,2003,02,February,Feb 2003,26.3,Mountain
Colorado,2004,02,February,Feb 2004,26.3,Mountain
Colorado,2005,02,February,Feb 2005,31.3,Mountain
Colorado,2006,02,February,Feb 2006,28,Mountain
Colorado,2007,02,February,Feb 2007,27.7,Mountain
Colorado,2008,02,February,Feb 2008,27.6,Mountain
Colorado,2009,02,February,Feb 2009,32.2,Mountain
Colorado,2010,02,February,Feb 2010,24.6,Mountain
